Text-ID	Sentence-ID	Text
TR_124	45	Gobi East (takma ad) demokrasi yanlısı bir aktivisttir ve siyasi muhalif olduğu için Çin anakarasında birkaç yıl hapis yattı. 2018’de Çin’den kaçıp Amerika Birleşik Devletleri’ne gitmesine rağmen, Çin rejimi tarafından zulüm görmeye ve izlenmeye devam ediyor.
TR_124	46	Bu makalede ifade edilen görüşler yazarın görüşleridir ve The Epoch Times’ın görüşlerini yansıtmayabilir.
TR_124	47	Yazan: Gobi East, The Epoch Times Çeviren: Hatice Atmaca, Epoch Times Türkiye.
TR_132	1	Aşı gönüllüsü olan Sevilay Yılman isyan etti: Bana neyin yapıldığını bir türlü öğrenemedim, çıldırdım
TR_132	2	Sinovac aşısının Türkiye'deki gönüllülerinden olan Habertürk yazarı Sevilay Yılman, deney sonuçlarının bir türlü açıklanmamasına tepki gösterdi.
TR_132	3	"Konuyla ilgili birçok yetkiliyi aradığını ancak sonuçları öğrenemediğini kaydeden Yılman, ""Ülkede zaten 1 milyon kişi “onaylı” deyip aşıyı olmuşsa bizim denek olduğumuz çalışmanın sonucunu açıklamak için ne bekleniyor?"
TR_132	4	"Gerçekten çıldırdım."" ifadelerini kullandı."
TR_132	5	"Yılman'ın bugünkü yazısı şöyle: ""Bayağı uğraştım böyle bir yazı kaleme almamak için."
TR_132	6	Tırmaladım adeta.
TR_132	7	Ama Sinovac aşısının Türkiye'deki FAZ 3 çalışmalarına katılan bir gönüllü olarak bana neyin yapılıp yapılmadığını bir türlü öğrenemeyip kafayı sıyırdığım için de yazmak zorunda kaldım.
TR_132	8	Şaka gibi bir durum gerçekten.
TR_132	9	Gönüllüsü olup deneyine katıldığım aşı onay aldı ve kullanılmaya bile başladı ülkede.
TR_132	10	Ama ben hala bir denek olarak o çalışmada bana aşı mı yapıldı yoksa plasebo mu bilmiyorum!
TR_132	11	Çalışmayı yapan şirket yaklaşık 10 gün önce hepimize; “Covid-19 aşı çalışması kapsamında Sağlık Bakanlığı yönlendirmesi ile sağlık çalışanları öncelikli olarak körlük kırılacak ve çalışmaya dahil edilme zamanınıza göre hangi kola dahil edildiğiniz bilgisi size mesaj ile bildirilecektir.
TR_132	12	Plasebo kolundaysanız çalışma kapsamında aşılanacaksınız” şeklinde bir SMS yolladı ama… Yollayış o yollayış.
TR_132	13	Sonrasında bir arpa boyu yol alınamadı.
TR_132	14	O yolu alabilmek için kendim şartları zorluyorum.
TR_132	15	Hemen her gün gönüllü olmam sırasında aracı olan Sağlık Bakanlığı yetkililerini arıyorum.
TR_132	16	Ama öğrenemiyorum.
TR_132	17	Çünkü aradığım yetkililer de hiçbir şey bilmiyor.
TR_132	18	Dedikleri aynen şu; “Yakında açıklanacak merak etmeyin!”
TR_132	19	Hadi ben merak etmeyeyim nihayetinde benim zaten şu an aşı yaptırma gibi bir lüksüm yok.
TR_132	20	Bu gidişle sıranın bana gelmesi yaz aylarını belki bulur da.
TR_132	21	Ee peki o çalışma sırasında gönüllü olan sağlık çalışanları?
TR_132	22	Onların durumu ne olacak?
TR_132	23	Ben tanıyorum bir sürü hekim, hemşire, hastane çalışanı gönüllü olan.
TR_132	24	Eğer deneyde plasebo denk geldi ise o insanlar ne yapacak?
TR_132	25	Sıralarını kaçırmış olmuyorlar mı?
TR_132	26	Yani ayrıca ne demek; “Merak etmeyin!”
TR_132	27	Nasıl merak etmeyiz yahu.
TR_132	28	Bilime, insanlığa katkı sunmak, örnek olmak için risk alıp gönüllü olmuşuz.
TR_132	29	Sonucun ne olduğunu merak etmek ve bilmek hakkımız değil mi?
TR_132	30	13 bin insan denilmişti hedef.
TR_132	31	Çalışmanın Türkiye Koordinatörü Profesör Serhat Ünal ile 2 hafta önce yaptığım söyleşide FAZ 3 çalışması kapsamında 10 bin kişinin aşılandığını söylemişti.
TR_132	32	Ki daha o zaman aşı onay almamıştı.
TR_132	33	Yazıyı yazdığım şu dakikalarda baktım aşılamada sayı 1 milyonu geçmiş.
TR_132	34	Ülkede zaten 1 milyon kişi “onaylı” deyip aşıyı olmuşsa bizim denek olduğumuz çalışmanın sonucunu açıklamak için ne bekleniyor?
TR_132	35	Gerçekten çıldırdım.
TR_132	36	Hele bir de eşin, dostun, arkadaşın arayıp, yolda çevirip; “Ne oldu?
TR_132	37	"Aşı mı yapılmış sana yoksa plasebo mu?"""
TR_132	38	diye sorması… Kriz geçirtiyor.
TR_132	39	Rica ediyorum… Özellikle de Bakan Fahrettin Koca’dan.
TR_132	40	Lütfen kırın şu kodları ve açıklayın sonuçları.
TR_132	41	Biz de artık bilelim bize ne denk gelmiş ve ne olacak bundan sonra değil mi?
TR_132	42	"Sadece biz de değil… Şu an kullanmakta olduğumuz Sinovac’ın etkisini, koruma oranlarını tüm Türkiye de öğrensin…"""
TR_144	1	Hakem heyetlerine başvuran tüketicilerin yüzde 70'i haklı çıkıyor
TR_144	2	"İSTANBUL (AA) - UĞUR ASLANHAN - Tüketiciyi Koruma Derneği (TÜKODER) Genel Başkanı Aziz Koçal, tüketicilerin mağdur olduklarında mutlaka hakem heyetlerine başvurarak haklarını araması gerektiğini belirterek, ""Bu heyetlere başvuran tüketicilerin yüzde 70'i haklı çıkıyor ve mağduriyeti gideriliyor."
TR_144	3	"Evrak eksikliği olmasa hakem heyetlerine başvuran tüketicilerin haklı çıkma oranı yüzde 80'i aşar."" dedi."
TR_144	4	Tüketici derneklerinin yetkilileri, AA muhabirine, Dünya Tüketici Hakları Günü dolayısıyla açıklamalarda bulundu.
TR_144	5	Koçal, yaptığı açıklamada, son yıllarda bilinçlenen tüketicilerin hakkını daha fazla aramaya başladığını kaydederek, bu gelişmede, iletişim imkanlarının, tüketici örgütlerinin ve tüketici hakem heyetlerinin önemli rol oynadığını söyledi.
TR_144	6	Hak ihlallerinin azalması doğrultusunda çalışan tüketici örgütlerinin güçlendirilmesinin öneminden bahseden Koçal, hakem heyetlerinin de tüketicilerin haklarının korunmasında çok önemli görev ifa ettiğini anlattı.
TR_144	7	Koçal, tüketici hakem heyetlerinin, tüketiciye yönelik uygulamalardan doğabilecek uyuşmazlıklara çözüm bulmak amacıyla kurulduğunu anımsatarak, bu amaç doğrultusunda çalışan heyetlerin, hak ihlallerine uğramış, güçlü satıcı ve sağlayıcılar karşısında güçsüz olan tüketicilerin umut kapısı haline geldiğini vurguladı.
TR_144	8	"""Tüketicinin mağdur olduğunda, son yıllarda ismi sıkça gündeme gelen ve verdiği kararlar ilam hükmünde olan tüketici hakem heyetlerine başvurması çok önemli."
TR_144	9	Bu heyetlere başvuran tüketicilerin yüzde 70'i haklı çıkıyor ve mağduriyeti gideriliyor.
TR_144	10	Yüzde 30'luk bölüm ise ya evrak eksikliğinden ya da tüketici haklarını tam olarak bilmediğinden talep hatasından dolayı olumsuz sonuçla karşı karşıya kalıyor.
TR_144	11	"Yani evrak eksikliği de olmasa hakem heyetlerine başvuran tüketicilerin haklı çıkma oranı yüzde 80'i aşar."" - ""Satıcılar tüketici hakem heyetlerinin sonuçlarına uymak zorunda"" Koçal, tüketici hakem heyetlerinin sonuçlarının mahkeme gibi olduğunu ve uyulmaması halinde cezai yaptırımı bulunduğunu kaydederek, buna itiraz yolunun tüketici mahkemelerinden geçtiğini söyledi."
TR_144	12	Tüketicilerin, hakem heyetlerinin kararını satıcı ve sağlayıcı yerine getirmezse ilgili kararla karşı tarafı direkt icraya koyabildiğini aktaran Koçal, böylece alacağın tahsil edilebileceğini anlattı.
TR_144	13	Koçal, tüketici ile satıcı veya sağlayıcı arasındaki uyuşmazlıklarda başvuru yapılacak heyetlerin rakama göre değiştiğini belirterek, şu bilgileri verdi:
TR_144	14	"""Tüketici hakem heyetlerine yapılacak başvurularda, büyükşehir statüsünde olan illerde değeri 5 bin 650 liranın altında bulunan uyuşmazlıklarda ilçe kaymakamlıklarda bulunan ilçe tüketici hakem heyetlerine, 5 bin 650 lira ila 8 bin 480 lira arasındaki uyuşmazlıklarda il tüketici hakem heyetlerine başvurulmalıdır."
TR_144	15	"Büyükşehir statüsünde olmayan illerin merkezlerinde ve bağlı ilçelerde değeri 8 bin 480 liranın altındaki uyuşmazlıklarda il tüketici hakem heyetlerine başvuru yapılmalıdır."""
TR_144	16	Koçal, vatandaşların haksızlığa uğradığında tüketici hakem heyetlerine başvurmasının önem arz ettiğini ve yüksek ihtimalle haklı çıkacaklarını söyledi.
TR_144	17	Tüketici hakem heyetlerine başvuruların ilçelerde kaymakamlık binalarında, illerde ise il ticaret müdürlüklerinde bulunduğu bilgisini veren Koçal, artık e-Devlet üzerinden de başvuru yapılabildiğini aktardı
TR_144	18	.
TR_144	19	"- ""Alışverişlerde 14 gün cayma hakkı unutulmamalı"" Tüketiciler Derneği (TÜDER) Genel Başkanı Levent Küçük ise önceki yıllara nazaran tüketicilerin daha bilinçli hale geldiğini, yasal haklarını kullanma, hak arama konusunda daha dikkatli olduklarını söyledi."
TR_144	20	e-ticaretle birlikte, internet üzerinden yapılan satışlarda artış görüldüğünü dile getiren Küçük, özellikle sosyal medyadan olmak üzere internetten yapılan alışverişlerin beraberinde sorunları da getirdiğini bildirdi.
TR_144	21	"Küçük, ""Bu kapsamda, internet üzerinden yapılan alışverişlerde, güvenilir kurumsal firmalar tercih edilmeli, yasal olarak internet üzerinden alışveriş sonrası 14 gün içerisinde cayma hakkının bulunduğu unutulmamalıdır."" dedi."
TR_144	22	"Tüketicilerin ekonomik çıkarlarının korunması ve piyasaların sağlıklı işlemesi açısından, kamu gözetim ve denetiminin yanısıra, tüketicilerin bilinç düzeylerinin artması ve tüketici örgütlerinin güçlenmesinin büyük önem taşıdığını aktaran Küçük, şu ifadeleri kullandı: ""Tüketicilerin doğrudan yasal hak arama yeri olan hakem heyetleri, tüketicilerin maddi zararlarının giderilmesinin yanı sıra, satıcıların ve tüketicilerin bilinçlenmesi görevini de yerine getirmektedir."
TR_144	23	Sundukları hizmet açısından, devlet ile vatandaşı yakınlaştırma ve devlete olan güveni sağlama işlevi görmektedir.
TR_144	24	Tüketici hakem heyetleri daha da güçlendirilerek, tüketici sorunlarına 'arabulucuk' müessesi kapsamında çözüm üretme girişiminden vazgeçilmelidir
TR_144	25	.
TR_144	26	""""
TR_144	27	"- ""Spekülatif fiyat artışlarına karşı tüketiciler korunmalı"" Küçük, anayasanın 172. maddesi gereğince devletin, tüketicileri koruyucu ve aydınlatıcı tedbirler aldığını, tüketicilerin kendilerini koruyucu girişimlerini teşvik ettiğini söyledi."
TR_144	28	"Bu amaçla, tüketicilerin ekonomik çıkarlarını korumaya yönelik olarak piyasa gözetimi ve denetiminin daha etkin uygulanması gerektiğini vurgulayan Küçük, şu değerlendirmelerde bulundu: ""Üreticiden tüketiciye kadarki aşamalarda, özellikle gıda fiyatları çok fazla artış göstermekte, tüketiciler ekonomik açıdan zarar görmektedir."
TR_144	29	Üretimden tüketime kadar piyasanın etkin denetlenmesi, piyasanın kontrol edilmesi, hem üreticiyi hem de tüketiciyi koruyacaktır.
TR_144	30	Spekülatif fiyat artışlarına karşı tüketiciler korunmalı, piyasa gözetimi mutlaka sağlanmalıdır.
TR_144	31	"Ürün fiyatlarındaki spekülatif artışlara karşı başlatılan denetimler ve gözetimler sürdürülmelidir."""
TR_148	1	"""50 bin sosyal konut için başvuru sayısı 587 bine ulaştı"""
TR_148	2	"AYŞE ŞENSOY BOZTEPE - Çevre ve Şehircilik Bakanı Murat Kurum, 50 bin sosyal konut projesi için başvuru sayısının 587 bine ulaştığını belirterek, ""Talebin çok olduğu projeler için ilk etapta hak sahipleri kurayla belirlenecek."
TR_148	3	Ancak gelen tüm taleplere göre çalışmalarımızın da yol haritası belirlenecek.
TR_148	4	"İhtiyacın ve talebin olduğu illerde, ilçelerde ayrıca çalışmalar yapacağız."" dedi."
TR_148	5	Kurum, dar ve orta gelir grubundaki vatandaşlar için başlatılan konut projeleriyle ilgili AA muhabirine açıklamalarda bulundu.
TR_148	6	"Türkiye Cumhurbaşkanı Recep Tayyip Erdoğan'ın talimatıyla dar ve orta gelir grubundaki vatandaşların ev sahibi olabilmeleri için konut projesi başlattıklarını anımsatan Kurum, projenin ilk etabını Erdoğan'ın teşrifleriyle ""50 Bin Sosyal Konut Projesi"" lansmanıyla gerçekleştirdiklerini belirtti."
TR_148	7	"Mahalle kültürünü önceleyen, yatay mimariyi esas alan medeniyete uygun sosyal konut projelerinin öncelikle 67 ilde uygulanacağını vurgulayan Kurum, ""Milletimiz yoğun talep gösterdi."
TR_148	8	Tüm vatandaşlarımıza teşekkür ediyorum. 50 bin konut için başvuru sayısı şu anda 587 bine ulaştı.
TR_148	9	Talebin çok olduğu projeler için ilk etapta hak sahipleri kurayla belirlenecek.
TR_148	10	Ancak gelen tüm taleplere göre çalışmalarımızın da yol haritası belirlenecek.
TR_148	11	"İhtiyacın ve talebin olduğu illerde, ilçelerde ayrıca çalışmalar yapacağız."" diye konuştu."
TR_148	12	Kurum, göreve geldikleri andan itibaren ziyaretlerde bulundukları illerde vatandaşın konut ihtiyacını karşılamak için kendilerine sunulan projeleri, seçim döneminde belediyelerin taleplerini ve verdikleri sözleri hayata geçirmek için çalışmalara başladıklarını kaydetti
TR_148	13	.
TR_148	14	"- ""Önümüzdeki günlerde ihaleye çıkıyoruz"" Sosyal konutta başlattıkları ""5 Yılda 250 Bin Konut"" hedeflerine ilişkin bilgiler veren Kurum, şöyle konuştu: ""Başta 50 bin konutluk proje içinde yer almayan iller olmak üzere sosyal konutta başlattığımız '5 Yılda 250 Bin Konut' hedefini gerçekleştirmek üzere hazırlıklarımızın ilk etabı için önümüzdeki günlerde ihaleye çıkıyoruz."
TR_148	15	Vatandaşlarımız 2+1 ya da 3+1 konut seçeneklerinde kira öder gibi uygun tutarlarla ev sahibi olabilecek.
TR_148	16	Başvurular için son tarih 19 Nisan.
TR_148	17	"Başvurular bittikten sonraki 100 gün içerisinde 10 bin konutun ihalesi yapılacak ve sosyal konutların inşaatına hemen başlanacak."""
TR_148	18	Kurum, TOKİ ödemeleri devam eden 210 bin vatandaşın borcunu 19 Nisan'a kadar kapatması halinde yüzde 22 indirim alacağını hatırlattı.
TR_148	19	"""Bu ülkede konutu olmayan alt gelir grubu kimse kalmasın, bu ülkede deprem riski taşıyan hiçbir vatandaşımız kalmasın"" şeklinde temel hedefleri olduğunu belirten Kurum, bu anlayışla hem vatandaşların ihtiyaçları doğrultusunda sosyal konut ürettiklerini hem de kentsel dönüşümde ortaya koydukları yılda 300 bin, önümüzdeki 5 yılda 1,5 milyon konutu dönüştürmek için çalışmalara aralıksız devam ettiklerini vurguladı"
TR_148	20	.
TR_148	21	"- ""Çalışmalarımıza belediyelerimizle süratle başlayacağız"" Bakan Kurum, Erdoğan'ın açıklamış olduğu 11 maddelik yerel seçim manifestosun 8'inin Bakanlığı ilgilendirdiğini, bu maddelerin kısa süreli bir gelecek inşası değil, 2023 Türkiye'sinin kentlerini şekillendirecek nitelikte olduğunu aktardı."
TR_148	22	Şehirlerin 50 yılını, 100 yılını planlama konusunda önemli bir rehber olan manifesto çerçevesinde süratle çalışmalara başladıklarını ifade eden Kurum, bu kapsamda kentsel dönüşüme ilişkin bir genelge yayınladıklarını ve 81 il valiliğine gönderdiklerini belirtti.
TR_148	23	"Genelgeyle riskli tüm binaların tespit edilmesini istediklerini anlatan Kurum, ""Tüm illerimizden gelecek verilerle kentsel dönüşümde acil dönüştürülmesi gereken binalardan başlamak üzere çalışmalarımıza belediyelerimizle süratle başlayacağız."
TR_148	24	Burada da hiçbir vatandaşımızı mağdur etmeden, onların rızasını alarak kentsel dönüşümde çalışmalarımızı gerçekleştireceğiz.
TR_148	25	"Seçim çalışmaları boyunca ziyaret ettiğimiz 30'u aşkın ilde vatandaşlarımızın da katıldığı toplantılarda buna hep vurgu yaptık."" ifadesini kullandı."
TR_148	26	"Önümüzdeki 20 yıl içerisinde 6,7 milyon riskli konutu dönüştürmeyi hedeflediklerini bildiren Kurum, yine ""Her İle Bir Millet Bahçesi"" hedefiyle şehirlerdeki yeşil alan miktarını artırmak istediklerini kaydetti."
TR_148	27	Kurum, hedeflerinin Millet Bahçeleri Projesi'yle önümüzdeki 5 yıllık süreçte kişi başına düşen yeşil alan miktarını yüzde 10 artırarak, 16 metrekareye çıkarmak olduğunu sözlerine ekledi.
TR_149	1	POMEM 8 bin polis alımı 2021 son durum... 27.
TR_149	2	Dönem POMEM sınavı tarihleri nedir?
TR_149	3	8 bin polis alımı ne zaman hangi tarihte?
TR_149	4	Polis Akademisi Başkanlığı son dakika haberleri gelmeye devam ediyor.
TR_149	5	Polis Akademisi Başkanlığının internet sitesinden yapılan duyuruda 8 bin polis memuru alımı yapılacağı duyurulmuştu. 8 bin polis alımı ne zaman yapılacak araştırmasına başlayan vatandaşlar, POMEM 8 bin polis alımı başvurusunu geçtiğimiz yılın son günlerinde yaptı.
TR_149	6	"Polis Akademisi Başkanlığı yaptığı duyuruda; "" 27'nci dönem POMEM giriş sınavına ilişkin yapılan duyuruya göre, alınacak öğrencilerin 6 bin 400'ü lisans (5 bin 440 erkek ve 960 kadın), 1600'ü ön lisans (1360 erkek ve 240 kadın) mezunu olacak."
TR_149	7	"Alıma ilişkin esaslar ve sınav takvimi ilerleyen günlerde Akademinin ""www.pa.edu.tr"" adresinden açıklanacak. "" ifadelerini kullandı. 21 Aralık 2020 tarihinde başvuruların sona ermesinin ardından POMEM 27. dönem sınav tarihleri açıklandı mı, ne zaman açıklanacak merak ediliyor. 27."
TR_149	8	Dönem POMEM sınavları Ön Sağlık Kontrolü aşamasıyla 15 Şubat 2021 tarihinde başlayacaktır.
TR_149	9	Peki 27. dönem pomem atamaları ne zaman olacak?
TR_149	10	İnternet üzerinden ilan edilen yer ve tarihte adayların POMEM Giriş Sınavları yapılacaktır.
TR_149	11	Adayların ikamet illerine göre belirlenen sınav merkezleri ve sınav tarihleri kesinleşip internet üzerinden ilan edildikten sonra değiştirilemez.
